name,ID,clp1p__vs_wtp__p.val,clp1s__vs_wts__p.val,clp2p__vs_wtp__p.val,clp2s__vs_wts__p.val,clp1p__vs_wtp__p.adj,clp1s__vs_wts__p.adj,clp2p__vs_wtp__p.adj,clp2s__vs_wts__p.adj,clp1p__vs_wtp__significant,clp1s__vs_wts__significant,clp2p__vs_wtp__significant,clp2s__vs_wts__significant,significant,clp1p__vs_wtp__ratio,clp1s__vs_wts__ratio,clp2p__vs_wtp__ratio,clp2s__vs_wts__ratio,clp1p__centered,clp1s__centered,clp2p__centered,clp2s__centered,wtp__centered,wts__centered
 F1F0-ATPase inhibitor protein ,AT5G04750.1,0.9251589345404212,0.3726830328733195,0.2787106245819556,0.7146410581053895,0.851,0.677,0.816,0.868,FALSE,FALSE,FALSE,FALSE,FALSE,0.0821,0.787,-1.04,0.32,0.242,0.504,-0.879,0.0369,0.16,-0.283
 FAD-dependent oxidoreductase family protein ,AT3G10370.1,0.3472121264860062,0.6004613517489352,0.8666874620984721,0.9612219142464226,0.728,0.782,0.894,0.894,FALSE,FALSE,FALSE,FALSE,FALSE,-0.281,-0.155,0.0536,-0.0144,-2.66,2.17,-2.33,2.31,-2.38,2.32
 FAD-linked oxidases family protein ,AT4G36400.2,0.6567325523113872,0.02015292436318951,0.699595380020982,0.8172438802266765,0.814,0.0646,0.881,0.881,FALSE,FALSE,FALSE,FALSE,FALSE,-0.135,-0.76,-0.127,-0.0703,0.894,-1.35,0.902,-0.66,1.03,-0.59
 FAD-linked oxidases family protein .1,AT5G06580.1,0.23581463723215512,0.5503734297831658,0.00727034443998046,0.7811599167366818,0.665,0.765,0.399,0.877,FALSE,FALSE,FALSE,FALSE,FALSE,-0.613,0.304,-1.62,0.141,-0.048,0.248,-1.06,0.0851,0.565,-0.056
 FAD/NAD(P)-binding oxidoreductase family protein .2,AT3G24200.1,0.7994637431530667,0.9208188153191825,0.1449761245695279,0.4771519356992454,0.836,0.851,0.755,0.826,FALSE,FALSE,FALSE,FALSE,FALSE,0.0458,0.0179,0.292,-0.129,-0.519,0.484,-0.273,0.338,-0.565,0.467
 FAD/NAD(P)-binding oxidoreductase family protein .3,AT5G49555.1,0.485580316196221,0.5873213464340085,0.2760607174089483,0.28272258144780354,0.776,0.778,0.815,0.756,FALSE,FALSE,FALSE,FALSE,FALSE,-0.312,-0.242,-0.532,-0.485,-0.0138,-0.0364,-0.233,-0.279,0.299,0.206
 FAM136A-like protein (DUF842) ,AT2G31725.1,0.03134438054057254,0.6497917543331382,0.01207725254628967,0.9171623758586369,0.285,0.796,0.449,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,-0.482,-0.0958,-0.622,-0.0219,-0.55,0.322,-0.689,0.396,-0.0678,0.418
 fanconi anemia group D2 protein ,AT3G07568.1,0.3872736902856583,0.3966545685148345,0.15652873282218954,0.2688850532297623,0.744,0.692,0.763,0.748,FALSE,FALSE,FALSE,FALSE,FALSE,-0.328,-0.321,-0.59,0.422,-1,0.521,-1.26,1.26,-0.675,0.842
 Fe superoxide dismutase 1 ,AT4G25100.5,0.5972703150187268,0.9523669734551268,0.9571143145122856,0.9524603055655038,0.802,0.856,0.9,0.893,FALSE,FALSE,FALSE,FALSE,FALSE,0.493,-0.0555,0.054,-0.0554,1.33,-0.961,0.888,-0.96,0.834,-0.905
 ferredoxin 3 ,AT2G27510.1,0.9582887536601035,0.15367975379287155,0.5832103376047688,0.6394477884486778,0.855,0.422,0.87,0.858,FALSE,FALSE,FALSE,FALSE,FALSE,0.0287,-0.804,-0.326,0.258,2.12,-2.47,1.76,-1.41,2.09,-1.66
 fission ELM1-like protein (DUF1022) ,AT5G22350.1,0.36228313845759375,0.11679972304378244,0.19784708307940352,0.6525389249139848,0.734,0.342,0.785,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,-0.325,0.572,-0.502,-0.159,-0.428,0.762,-0.605,0.0314,-0.103,0.191
 fructose-bisphosphate aldolase 2 ,AT4G38970.1,0.20639782815924376,0.5376885830498246,0.19905356356688123,0.1932468325760416,0.642,0.76,0.786,0.693,FALSE,FALSE,FALSE,FALSE,FALSE,-0.683,-0.328,-0.751,-0.705,0.358,-0.523,0.29,-0.899,1.04,-0.195
 FTSH protease 3 ,AT2G29080.1,0.33425164293380494,0.3070063606535175,0.9553196379694213,0.5958916096275978,0.722,0.626,0.9,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,-0.51,-0.54,-0.0315,-0.277,-0.765,0.144,-0.287,0.407,-0.255,0.684
 FTSH protease 4 ,AT2G26140.1,0.3938934188380466,0.5349886072222525,0.3132105783048743,0.5987943586204592,0.747,0.759,0.825,0.851,FALSE,FALSE,FALSE,FALSE,FALSE,0.257,-0.186,0.33,-0.158,-1.64,1.5,-1.57,1.53,-1.9,1.69
 fumarase 1 ,AT2G47510.3,0.026618647152673824,0.11536620346086593,0.050759309410545954,0.038008979961909606,0.262,0.338,0.631,0.354,FALSE,FALSE,FALSE,FALSE,FALSE,-0.3,-0.206,-0.282,-0.279,0.289,-0.415,0.308,-0.487,0.59,-0.208
 furry ,AT5G08060.1,0.9321258843081388,0.6977906417570086,0.12009863585674323,0.41261934027533587,0.852,0.809,0.735,0.808,FALSE,FALSE,FALSE,FALSE,FALSE,0.0372,-0.17,-0.759,-0.362,-1.96,2.02,-2.76,1.83,-2,2.19
 gamma carbonic anhydrase 1 ,AT1G19580.1,0.13210903170135668,0.9595839917056201,0.01625588478232309,0.9667323308598513,0.558,0.857,0.488,0.895,FALSE,FALSE,FALSE,FALSE,FALSE,-0.609,0.0199,-1.1,0.0164,-2.4,2.13,-2.89,2.12,-1.79,2.11
 gamma carbonic anhydrase 2 ,AT1G47260.1,0.034550284032937126,0.9085548698770215,0.009207814607757476,0.9181695310685134,0.299,0.849,0.421,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,-1.65,-0.0845,-2.27,-0.0756,-4.06,3.29,-4.68,3.3,-2.4,3.38
 gamma carbonic anhydrase 3 ,AT5G66510.1,0.003349286334000883,0.7855284371481789,0.0010346386268038237,0.6003764291793761,0.0773,0.828,0.2,0.851,FALSE,FALSE,FALSE,FALSE,FALSE,-1.79,-0.148,-2.23,-0.285,-3.46,2.68,-3.9,2.54,-1.67,2.83
 gamma carbonic anhydrase like 1 ,AT5G63510.1,0.025902180760782354,0.9706211571888055,0.04858847409551932,0.9480796658081291,0.258,0.858,0.625,0.893,FALSE,FALSE,FALSE,FALSE,FALSE,-0.942,0.0146,-0.887,0.0257,-3.1,2.52,-3.05,2.53,-2.16,2.5
 gamma subunit of Mt ATP synthase ,AT2G33040.1,0.009926202451245517,0.28587104560938564,0.006291842405777476,0.7548478436363587,0.15,0.606,0.384,0.873,FALSE,FALSE,FALSE,FALSE,FALSE,1.65,0.632,1.91,0.182,-1.47,2.19,-1.21,1.74,-3.12,1.56
 GCK domain-containing protein ,AT1G14060.1,0.03658541252275981,0.9469346715435283,0.2691199699688574,0.13798012045185526,0.307,0.855,0.813,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,-0.421,-0.0126,-0.23,0.29,-0.528,0.191,-0.337,0.493,-0.107,0.203
 GDSL-like lipase/acylhydrolase superfamily protein ,AT3G14210.1,0.09149814103973189,0.9387019227494073,0.03430160669720286,0.9170588750035518,0.484,0.854,0.579,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,-1.99,-0.0871,-2.75,0.118,-4.95,3.97,-5.71,4.17,-2.96,4.05
 GDSL-like Lipase/Acylhydrolase superfamily protein .1,AT1G54010.1,0.029088337339776036,0.8011255033527044,0.020214671939614293,0.33183502655279995,0.274,0.831,0.516,0.779,FALSE,FALSE,FALSE,FALSE,FALSE,-1.57,-0.17,-1.82,-0.662,-3.25,2.63,-3.5,2.14,-1.68,2.8
 GDSL-like Lipase/Acylhydrolase superfamily protein .2,AT1G54030.1,0.7332702918699138,0.8302808268503934,0.0823876526525956,0.9074290939937246,0.826,0.836,0.692,0.889,FALSE,FALSE,FALSE,FALSE,FALSE,-0.122,0.0769,-0.7,-0.0417,-0.857,0.954,-1.43,0.836,-0.734,0.877
 GDSL-like Lipase/Acylhydrolase superfamily protein .3,AT3G14220.1,0.37184185215050336,0.6180179799250188,0.08182717598927616,0.7218728719519025,0.738,0.787,0.692,0.869,FALSE,FALSE,FALSE,FALSE,FALSE,-0.6,-0.333,-1.3,0.237,-0.968,0.562,-1.67,1.13,-0.367,0.895
 GLU-ADT subunit B ,AT1G48520.1,0.49484967898527155,0.98143743112365,0.8268263906466558,0.6250213331601664,0.778,0.86,0.891,0.855,FALSE,FALSE,FALSE,FALSE,FALSE,0.357,0.0121,0.123,-0.255,0.372,-0.0699,0.137,-0.337,0.0143,-0.082
 glucose-6-phosphate dehydrogenase 3 ,AT1G24280.1,0.7199561972242337,0.2733888376521656,0.4861988914291038,0.15163429133799786,0.824,0.594,0.858,0.648,FALSE,FALSE,FALSE,FALSE,FALSE,-0.125,-0.386,-0.263,-0.512,-0.266,0.15,-0.404,0.0247,-0.142,0.536
 glutamate-1-semialdehyde-2%2C1-aminomutase ,AT5G63570.1,0.522553920759532,0.21626537033203713,0.003762807521832663,0.4548093766928243,0.786,0.525,0.33,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,-0.258,0.506,-1.41,-0.302,0.388,0.284,-0.763,-0.524,0.646,-0.222
 glutamate-cysteine ligase ,AT4G23100.3,0.530876692774803,0.31254238719313054,8.72178076560526e-5,0.357215910136256,0.788,0.631,0.0514,0.789,FALSE,FALSE,FALSE,FALSE,FALSE,0.271,-0.44,-2.27,-0.401,1.28,-0.609,-1.26,-0.57,1.01,-0.169
 glutamate synthase 2 ,AT2G41220.1,0.8447683596244089,0.394983428778914,0.22784232129647478,0.8964862467414216,0.842,0.691,0.798,0.888,FALSE,FALSE,FALSE,FALSE,FALSE,0.0623,-0.273,-0.422,0.0414,1.57,-1.5,1.09,-1.18,1.51,-1.22
 glutamate:glyoxylate aminotransferase ,AT1G23310.1,0.23940435790231573,0.8021652654900389,0.16904744000382954,0.5773592880689437,0.668,0.831,0.771,0.847,FALSE,FALSE,FALSE,FALSE,FALSE,-0.273,0.057,-0.347,-0.127,0.329,-0.293,0.255,-0.478,0.601,-0.35
 glutamine synthetase 2 ,AT5G35630.3,0.9206685245307745,0.4430732485279273,0.04657516652627325,0.48553797114089325,0.851,0.719,0.62,0.828,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0357,0.277,-0.814,-0.252,1.36,-0.794,0.581,-1.32,1.39,-1.07
 glutaredoxin 4 ,AT3G15660.2,0.4985581771158878,0.140129829780668,0.20492757760563204,0.07877842583142686,0.779,0.395,0.789,0.511,FALSE,FALSE,FALSE,FALSE,FALSE,0.0806,0.18,0.166,0.217,0.363,-0.279,0.448,-0.242,0.282,-0.459
 glutathione peroxidase 6 ,AT4G11600.1,0.66839331323551,0.18029765803899114,0.6962783380845897,0.1359264243241687,0.816,0.471,0.881,0.627,FALSE,FALSE,FALSE,FALSE,FALSE,-0.153,-0.49,-0.151,-0.549,0.172,-0.354,0.175,-0.412,0.326,0.137
 Glutathione S-transferase family protein ,AT4G19880.3,0.2437779558774877,0.2766585394016975,0.5036479673262821,0.007999917319959294,0.671,0.597,0.86,0.122,FALSE,FALSE,FALSE,FALSE,FALSE,-0.372,-0.346,-0.228,-0.915,0.168,-0.24,0.312,-0.809,0.54,0.106
 Glutathione S-transferase family protein .1,AT5G42150.1,0.7863653366986494,0.9896203435556977,0.2262073435543358,0.9660435189459294,0.834,0.861,0.798,0.894,FALSE,FALSE,FALSE,FALSE,FALSE,-0.128,-0.00613,-0.628,0.0201,-1.94,1.85,-2.44,1.88,-1.82,1.86
 glutathione S-transferase PHI 2 ,AT4G02520.1,0.08740215062513056,0.1793256542514692,0.4668782414670577,0.224411664629957,0.475,0.469,0.855,0.719,FALSE,FALSE,FALSE,FALSE,FALSE,-0.583,-0.451,-0.259,-0.406,-0.337,-0.131,-0.014,-0.0863,0.245,0.32
 glutathione S-transferase THETA 1 ,AT5G41210.1,0.20267612731066736,0.8215240464210547,0.3764208904890266,0.817595093375594,0.639,0.835,0.839,0.881,FALSE,FALSE,FALSE,FALSE,FALSE,-0.619,0.107,-0.459,-0.11,-2.31,1.98,-2.15,1.76,-1.69,1.87
 glyceraldehyde-3-phosphate dehydrogenase B subunit ,AT1G42970.1,0.18874840482541166,0.027594930694684404,0.02820648659773306,0.7909615569550301,0.626,0.0883,0.557,0.878,FALSE,FALSE,FALSE,FALSE,FALSE,-0.524,0.917,-0.986,-0.103,0.876,-0.216,0.414,-1.24,1.4,-1.13
 glyceraldehyde-3-phosphate dehydrogenase C2 ,AT1G13440.1,0.018438727175511645,0.9325153441737662,0.004641894534049748,0.8119009045275254,0.215,0.853,0.353,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,-1.65,-0.055,-2.22,-0.155,-2.4,1.8,-2.96,1.7,-0.745,1.86
 glycine-rich protein 3 ,AT2G05520.5,0.35480101893649363,0.374962674912492,0.40310288172478426,0.05522441414932384,0.731,0.679,0.844,0.432,FALSE,FALSE,FALSE,FALSE,FALSE,-0.433,-0.415,-0.422,-0.932,-0.898,0.711,-0.887,0.193,-0.466,1.13
 glycine-rich protein 3 short isoform ,AT2G05380.1,0.8162932330312408,0.36615628921389964,0.5352754112090531,0.9175748422684543,0.838,0.673,0.864,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,0.0998,0.392,-0.289,0.0444,-0.051,0.424,-0.44,0.0761,-0.151,0.0316
 glycine-rich RNA-binding protein 2 ,AT4G13850.1,0.2703661343827423,0.09920463231602762,0.4610034111444018,0.17619109493915786,0.688,0.297,0.854,0.676,FALSE,FALSE,FALSE,FALSE,FALSE,0.188,0.287,0.135,0.233,0.396,-0.173,0.343,-0.228,0.208,-0.461
 glycine-rich RNA-binding protein 5 ,AT1G74230.1,0.13168073757321558,0.04801687939026382,0.2641340533054489,0.032918666873825754,0.557,0.158,0.811,0.329,FALSE,FALSE,FALSE,FALSE,FALSE,1.48,1.99,1.17,2.16,0.967,0.29,0.654,0.466,-0.515,-1.7
 Glycine cleavage T-protein family ,AT1G11860.2,0.004145938064061602,0.027845242041541755,0.011311668317977247,0.03573838268076926,0.0904,0.089,0.44,0.343,FALSE,FALSE,FALSE,FALSE,FALSE,-0.399,-0.292,-0.371,-0.277,0.0495,-0.288,0.0774,-0.273,0.449,0.00434
 Glycine cleavage T-protein family .1,AT4G12130.1,0.6133913602234697,0.30496363723082215,0.21656635649540454,0.16209906798523988,0.806,0.624,0.794,0.661,FALSE,FALSE,FALSE,FALSE,FALSE,-0.14,0.288,-0.377,0.397,0.944,-0.793,0.707,-0.684,1.08,-1.08
 glycine decarboxylase complex H ,AT2G35370.1,0.01395479826528081,0.8233870562860566,0.012943766293030495,0.889128167979566,0.182,0.835,0.458,0.888,FALSE,FALSE,FALSE,FALSE,FALSE,-0.564,-0.0472,-0.617,0.0295,0.571,-0.74,0.518,-0.663,1.14,-0.693
 Glycosyl hydrolase superfamily protein ,AT1G66270.2,0.9285017614300668,0.21709700352319722,0.6564165708755574,0.021973117884325506,0.852,0.527,0.877,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,0.0283,-0.397,0.152,-0.775,-2.23,2.02,-2.11,1.64,-2.26,2.41
 Glycosyl hydrolase superfamily protein .1,AT1G66280.1,0.17861615329447816,0.1927325194449971,0.6068482699841456,0.08820042234493852,0.615,0.491,0.872,0.536,FALSE,FALSE,FALSE,FALSE,FALSE,0.461,-0.446,-0.187,-0.593,-2.76,2.74,-3.4,2.59,-3.22,3.19
 Glycosyl hydrolase superfamily protein .3,AT3G09260.1,0.09755390620069965,0.9813496425977075,0.010106367324656517,0.9708838402942189,0.497,0.86,0.429,0.895,FALSE,FALSE,FALSE,FALSE,FALSE,-2.17,0.0295,-3.83,-0.046,-4.86,4.18,-6.52,4.11,-2.69,4.15
 GRIM-19 protein ,AT2G33220.1,0.10455887851197421,0.9127892353752061,0.2746098622194136,0.8538197326211011,0.511,0.85,0.814,0.884,FALSE,FALSE,FALSE,FALSE,FALSE,-0.905,-0.0589,-0.645,-0.0992,-2.64,2.05,-2.38,2.01,-1.74,2.11
 GroES-like family protein ,AT1G23100.1,0.09162634565405549,0.24549877789834254,0.5616463967755602,0.620220672055978,0.485,0.563,0.867,0.855,FALSE,FALSE,FALSE,FALSE,FALSE,-0.373,0.252,-0.134,0.106,0.0109,-0.0616,0.25,-0.208,0.384,-0.314
 GroES-like zinc-binding alcohol dehydrogenase family protein ,AT3G15090.1,0.006113011646856021,0.7675432704246714,0.01956346826659153,0.6807464990432441,0.116,0.824,0.512,0.864,FALSE,FALSE,FALSE,FALSE,FALSE,-0.964,-0.0938,-0.861,-0.131,-2.17,1.62,-2.07,1.59,-1.2,1.72
 GroES-like zinc-binding alcohol dehydrogenase family protein .1,AT3G56460.1,0.1738278257203887,0.36598298118116335,0.3770667502129308,0.6615819629510578,0.61,0.672,0.839,0.861,FALSE,FALSE,FALSE,FALSE,FALSE,-0.22,0.144,-0.152,0.0693,-0.677,0.603,-0.609,0.528,-0.457,0.459
 GroES-like zinc-binding dehydrogenase family protein ,AT5G43940.1,0.09895026402944689,0.9827827513238652,0.27125115096690733,0.8772310826580549,0.5,0.86,0.813,0.887,FALSE,FALSE,FALSE,FALSE,FALSE,-1.83,-0.0231,-1.29,0.165,-0.053,-0.766,0.485,-0.578,1.78,-0.743
 GTP-binding family protein ,AT1G30960.1,0.14316945749937932,0.27275482818968794,0.9888280244639647,0.5850665150418237,0.573,0.593,0.902,0.849,FALSE,FALSE,FALSE,FALSE,FALSE,0.483,-0.357,0.00485,-0.176,0.22,-0.101,-0.258,0.0804,-0.262,0.256
 GTP-binding protein%2C HflX ,AT3G49725.1,0.12333338365451585,0.34257653694086,0.32242700100034183,0.9302450602186279,0.544,0.655,0.827,0.891,FALSE,FALSE,FALSE,FALSE,FALSE,0.543,0.328,0.37,0.0299,0.239,0.214,0.0651,-0.0837,-0.305,-0.114
 GTP binding Elongation factor Tu family protein ,AT5G60390.3,0.091367468459445,0.5061826214375125,0.022661406224177495,0.45182037225932425,0.484,0.748,0.531,0.819,FALSE,FALSE,FALSE,FALSE,FALSE,-0.876,-0.334,-1.32,-0.379,-2.23,1.77,-2.67,1.72,-1.35,2.1
 GTP binding Elongation factor Tu family protein .1,AT4G02930.1,0.16310779223457317,0.44567180498177716,0.6745613253184658,0.2187322818437499,0.598,0.72,0.879,0.715,FALSE,FALSE,FALSE,FALSE,FALSE,-0.179,-0.0963,-0.057,-0.157,0.0711,-0.167,0.194,-0.228,0.25,-0.0711
 Haloacid dehalogenase-like hydrolase (HAD) superfamily protein ,AT1G55900.2,0.7574013098303514,0.7647737612357488,0.7647661261736308,0.2250046044162986,0.83,0.824,0.887,0.719,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0812,-0.0787,-0.085,-0.325,-1.63,1.52,-1.63,1.28,-1.55,1.6
 Haloacid dehalogenase-like hydrolase (HAD) superfamily protein .1,AT5G44730.2,0.7190057136617608,0.19272934266905928,0.14786447734253436,0.16142967095182026,0.824,0.491,0.757,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,0.0579,-0.214,-0.258,-0.231,0.625,-0.54,0.309,-0.557,0.567,-0.326
 heat shock cognate protein 70-1 ,AT5G02500.1,0.040113642202653114,0.5844720161638388,0.5963982454585948,0.8953945652075483,0.321,0.777,0.871,0.888,FALSE,FALSE,FALSE,FALSE,FALSE,-0.844,-0.213,-0.223,-0.0511,-1.33,0.654,-0.705,0.816,-0.482,0.867
 heat shock protein 60-2 ,AT2G33210.2,0.5968026903971847,0.12848799822579504,0.8009572001504033,0.24282852106998948,0.802,0.369,0.889,0.732,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0548,-0.162,-0.0281,-0.123,0.214,-0.288,0.241,-0.249,0.269,-0.126
 heat shock protein 60-3A ,AT3G13860.1,0.9758547908928812,0.1217525360800611,0.6542714203707007,0.049109979134282236,0.857,0.354,0.877,0.406,FALSE,FALSE,FALSE,FALSE,FALSE,-0.00331,-0.175,0.0531,-0.227,0.153,-0.196,0.209,-0.248,0.156,-0.0212
 heat shock protein 60 ,AT3G23990.1,0.7664715909923088,0.08780749560554996,0.8522900647159504,0.08221630038070625,0.831,0.265,0.893,0.521,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0295,-0.176,0.02,-0.18,0.158,-0.225,0.208,-0.229,0.188,-0.0489
 heat shock protein 70 (Hsp 70) family protein ,AT5G28540.1,0.9030111560990621,0.7693321196671847,0.26599632349056446,0.9384806178628403,0.849,0.825,0.812,0.892,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0664,-0.16,-0.666,0.0421,-1.93,1.78,-2.53,1.98,-1.87,1.94
 heat shock protein 81-2 ,AT5G56030.1,0.3528218786143147,0.8891058476347808,0.6430414909677655,0.2137126277084413,0.73,0.846,0.876,0.711,FALSE,FALSE,FALSE,FALSE,FALSE,0.399,-0.0592,-0.213,-0.539,-0.105,0.522,-0.717,0.0423,-0.504,0.581
 HEAT SHOCK PROTEIN 89.1 ,AT3G07770.3,0.006525946183556464,0.10088637866020916,0.00384438112944474,0.17287520700716913,0.121,0.301,0.333,0.673,FALSE,FALSE,FALSE,FALSE,FALSE,0.304,0.171,0.353,0.141,0.486,-0.289,0.536,-0.32,0.183,-0.461
 hexokinase 1 ,AT4G29130.1,0.23777124415658313,0.8628253417368963,0.07073352467232996,0.9018997301219898,0.667,0.842,0.674,0.889,FALSE,FALSE,FALSE,FALSE,FALSE,-0.646,-0.0929,-1.1,-0.0663,-3.11,2.71,-3.56,2.74,-2.47,2.8
 hexokinase 2 ,AT2G19860.1,0.14045659498699453,0.5437365857541752,0.2121193530152712,0.5581488776818011,0.57,0.763,0.792,0.844,FALSE,FALSE,FALSE,FALSE,FALSE,-0.504,-0.203,-0.457,-0.195,-2.6,2.13,-2.55,2.14,-2.09,2.33
 homolog of anti-oxidant 1 ,AT1G66240.1,0.2868375272236353,0.21958504573468207,0.9299157140969745,0.18848750457720514,0.698,0.53,0.898,0.689,FALSE,FALSE,FALSE,FALSE,FALSE,-0.321,0.372,0.0282,0.4,0.0147,-0.0931,0.364,-0.0654,0.336,-0.465
 Hyaluronan / mRNA binding family ,AT5G47210.1,0.09278352156117049,0.713045275569568,0.29782842399278553,0.8869041793581849,0.487,0.813,0.821,0.888,FALSE,FALSE,FALSE,FALSE,FALSE,-0.784,0.165,-0.512,0.0638,-2.02,1.61,-1.74,1.51,-1.23,1.44
 hydrogen ion transporting ATP synthases%2C rotational mechanism%3Bzinc ion binding protein ,ATMG00640.1,0.5877732458996369,0.6452021632791569,0.975400231184799,0.13643092246858213,0.8,0.795,0.901,0.627,FALSE,FALSE,FALSE,FALSE,FALSE,0.19,-0.161,-0.0116,-0.537,-2.54,2.51,-2.74,2.13,-2.73,2.67
 hydroxypyruvate reductase ,AT1G68010.1,0.9144046603243816,0.4949484366669741,0.5857867950026614,0.7631865981776338,0.85,0.743,0.87,0.874,FALSE,FALSE,FALSE,FALSE,FALSE,0.0144,0.0922,-0.0794,0.0405,-0.119,0.185,-0.213,0.133,-0.133,0.0929
 hypothetical protein .17,AT5G24165.2,0.7157269937004129,0.1564523505559864,0.20435102703617994,0.45200088600016397,0.824,0.428,0.788,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0494,-0.197,-0.19,-0.103,-0.337,0.23,-0.477,0.324,-0.287,0.427
 hypothetical protein .2,AT1G20430.1,0.3018475187580572,0.12837802158250025,0.9503603818343875,0.14234664498753247,0.706,0.369,0.899,0.636,FALSE,FALSE,FALSE,FALSE,FALSE,0.527,0.789,0.0338,0.76,-0.717,1.23,-1.21,1.2,-1.24,0.44
 hypothetical protein .4,AT1G27435.1,0.6842737724726908,0.5178130882744292,0.34280635946123894,0.5335320714809058,0.819,0.753,0.832,0.839,FALSE,FALSE,FALSE,FALSE,FALSE,0.142,0.227,0.362,-0.219,-0.309,0.5,-0.0886,0.0538,-0.451,0.272
 hypothetical protein .7,AT1G71730.1,0.39584421026824324,0.37185900286520324,0.3179921983355328,0.3622199216478067,0.747,0.676,0.826,0.791,FALSE,FALSE,FALSE,FALSE,FALSE,0.552,0.581,0.704,0.593,0.579,-0.195,0.731,-0.183,0.0275,-0.776
 import inner membrane translocase subunit ,AT3G56430.1,0.07670435238259025,0.7597507943623666,0.8638792476648866,0.05946204880383979,0.448,0.823,0.894,0.449,FALSE,FALSE,FALSE,FALSE,FALSE,0.927,-0.154,-0.093,-0.992,0.104,0.697,-0.916,-0.142,-0.823,0.851
 INDH1(iron-sulfur protein required for NADH dehydrogenase) ,AT4G19540.1,0.6616161747952951,0.8931844994280677,0.5797264609148665,0.7562542620451309,0.815,0.847,0.869,0.874,FALSE,FALSE,FALSE,FALSE,FALSE,-0.18,-0.0552,-0.247,-0.128,0.147,-0.173,0.0806,-0.245,0.327,-0.117
 indigoidine synthase A family protein ,AT1G50510.1,0.771290367908271,0.9591489971011019,0.582143681042276,0.9999151349952377,0.832,0.857,0.87,0.897,FALSE,FALSE,FALSE,FALSE,FALSE,0.145,0.0256,-0.298,-5.32e-5,0.227,-0.0319,-0.216,-0.0575,0.0819,-0.0575
 indole-3-butyric acid response 1 ,AT4G05530.1,0.025142227118948604,0.968346848863594,0.1611235397231314,0.931477596054038,0.254,0.858,0.766,0.892,FALSE,FALSE,FALSE,FALSE,FALSE,-1.05,0.0174,-0.682,-0.0377,-2.54,1.91,-2.17,1.86,-1.49,1.9
 indole-3-butyric acid response 10 ,AT4G14430.1,0.42541229243594014,0.8900655951834298,0.2474431534604477,0.20297304051441684,0.758,0.846,0.805,0.702,FALSE,FALSE,FALSE,FALSE,FALSE,0.261,-0.045,-0.414,-0.423,-0.734,1.04,-1.41,0.661,-0.995,1.08
 inner membrane localized protein ,AT1G42960.1,0.6015225167394698,0.8875300471491425,0.8656354484484134,0.4292508674731659,0.803,0.846,0.894,0.813,FALSE,FALSE,FALSE,FALSE,FALSE,-0.42,0.113,-0.146,-0.638,-0.806,0.819,-0.532,0.0669,-0.386,0.705
 Inorganic H pyrophosphatase family protein ,AT1G15690.1,0.19071980512213302,0.44389355908132955,0.19493665529209547,0.21438208053936134,0.628,0.719,0.784,0.711,FALSE,FALSE,FALSE,FALSE,FALSE,0.333,-0.192,-0.357,-0.316,-0.589,0.801,-1.28,0.677,-0.923,0.993
 Insulinase (Peptidase family M16) protein ,AT1G51980.1,0.0047374655338164205,0.5436918364452108,0.0015269932637141104,0.3601176226220245,0.099,0.763,0.236,0.791,FALSE,FALSE,FALSE,FALSE,FALSE,0.734,0.142,0.917,0.216,-0.913,1.06,-0.73,1.13,-1.65,0.917
 Insulinase (Peptidase family M16) protein .1,AT3G02090.1,0.004280698494465632,0.4688130537841959,0.0050068350990147064,0.5355827140263544,0.0924,0.731,0.361,0.839,FALSE,FALSE,FALSE,FALSE,FALSE,0.538,0.123,0.569,0.105,-0.784,0.937,-0.753,0.919,-1.32,0.814
 iron-sulfur cluster binding%3Belectron carriers%3B4 iron%2C 4 sulfur cluster binding protein ,ATCG01060.1,0.06938843767387572,0.8578703608238483,0.03661632382949324,0.3241617110578061,0.428,0.841,0.587,0.776,FALSE,FALSE,FALSE,FALSE,FALSE,-0.554,-0.0523,-0.699,-0.291,-1.94,1.69,-2.09,1.45,-1.39,1.74
 Iron-sulfur cluster biosynthesis family protein ,AT2G16710.2,0.06786147662901955,0.9370133638753619,0.10938176036989156,0.5155619272046403,0.424,0.854,0.725,0.835,FALSE,FALSE,FALSE,FALSE,FALSE,0.905,-0.0375,0.849,-0.31,0.108,0.295,0.0513,0.0227,-0.797,0.333
